user_id,event_date,event_type,from_plan,to_plan,monthly_price_chf
u_02458,2025-01-06,start,,digital,24.0
u_02458,2025-12-02,upgrade,digital,premium,39.0
u_02459,2025-04-08,start,,free,0.0
u_02459,2025-10-05,upgrade,free,digital,24.0
u_02460,2025-09-17,start,,digital,24.0
u_02460,2025-11-16,cancel,digital,,0.0
u_02461,2026-03-31,start,,free,0.0
u_02462,2025-12-19,start,,digital,24.0
u_02463,2025-01-02,start,,free,0.0
u_02463,2025-07-01,upgrade,free,digital,24.0
u_02463,2025-10-29,cancel,digital,,0.0
u_02464,2025-10-18,start,,premium,39.0
u_02465,2025-03-02,start,,print,59.0
u_02465,2025-05-01,cancel,print,,0.0
u_02466,2026-01-13,start,,free,0.0
u_02466,2026-02-12,upgrade,free,digital,24.0
u_02467,2026-02-27,start,,free,0.0
u_02467,2026-04-28,upgrade,free,digital,24.0
u_02468,2025-10-19,start,,free,0.0
u_02469,2025-10-18,start,,digital,24.0
u_02470,2025-05-25,start,,digital,24.0
u_02470,2025-06-24,upgrade,digital,premium,39.0
u_02471,2025-08-10,start,,free,0.0
u_02471,2025-10-09,upgrade,free,digital,24.0
u_02471,2026-05-07,cancel,digital,,0.0
u_02472,2026-03-25,start,,digital,24.0
u_02473,2026-01-09,start,,free,0.0
u_02474,2025-09-15,start,,free,0.0
u_02475,2025-06-15,start,,free,0.0
u_02476,2024-12-07,start,,free,0.0
u_02476,2026-05-31,cancel,free,,0.0
u_02477,2025-01-19,start,,free,0.0
u_02477,2025-05-19,cancel,free,,0.0
u_02478,2025-02-10,start,,free,0.0
u_02478,2025-04-11,upgrade,free,digital,24.0
u_02479,2025-06-19,start,,free,0.0
u_02480,2026-05-21,start,,premium,39.0
u_02481,2025-09-10,start,,free,0.0
u_02482,2025-03-12,start,,premium,39.0
u_02482,2026-03-07,cancel,premium,,0.0
u_02483,2025-01-07,start,,digital,24.0
u_02483,2026-02-01,cancel,digital,,0.0
u_02484,2025-05-25,start,,digital,24.0
u_02484,2025-10-22,upgrade,digital,premium,39.0
u_02485,2026-02-18,start,,free,0.0
u_02486,2025-06-26,start,,digital,24.0
u_02486,2025-11-23,cancel,digital,,0.0
u_02487,2026-01-25,start,,free,0.0
u_02487,2026-03-26,upgrade,free,digital,24.0
u_02488,2026-02-09,start,,free,0.0
u_02489,2025-01-09,start,,free,0.0
u_02489,2025-02-08,upgrade,free,digital,24.0
u_02490,2025-10-30,start,,free,0.0
u_02490,2025-12-29,upgrade,free,digital,24.0
u_02490,2026-05-28,cancel,digital,,0.0
u_02491,2026-06-01,start,,premium,39.0
u_02492,2025-07-10,start,,print,59.0
u_02493,2024-12-07,start,,digital,24.0
u_02494,2026-05-06,start,,free,0.0
u_02495,2026-04-08,start,,premium,39.0
u_02496,2025-09-16,start,,digital,24.0
u_02496,2026-02-13,cancel,digital,,0.0
u_02497,2025-09-25,start,,free,0.0
u_02498,2025-02-23,start,,free,0.0
u_02499,2026-02-21,start,,digital,24.0
u_02500,2025-09-08,start,,free,0.0
u_02501,2024-11-25,start,,free,0.0
u_02502,2025-12-22,start,,digital,24.0
u_02503,2026-05-26,start,,free,0.0
u_02504,2026-02-28,start,,free,0.0
u_02505,2025-04-11,start,,free,0.0
u_02505,2025-07-10,upgrade,free,digital,24.0
u_02505,2026-02-05,cancel,digital,,0.0
u_02506,2024-12-09,start,,digital,24.0
u_02507,2026-05-19,start,,print,59.0
u_02508,2026-05-16,start,,digital,24.0
u_02509,2025-09-19,start,,digital,24.0
u_02510,2025-11-23,start,,digital,24.0
u_02511,2025-08-22,start,,digital,24.0
u_02511,2026-05-19,upgrade,digital,premium,39.0
u_02512,2025-07-22,start,,free,0.0
u_02513,2025-01-12,start,,free,0.0
u_02514,2025-01-04,start,,digital,24.0
u_02514,2025-10-01,cancel,digital,,0.0
u_02515,2025-03-10,start,,digital,24.0
u_02516,2026-03-05,start,,free,0.0
u_02517,2025-01-20,start,,premium,39.0
u_02517,2025-03-21,cancel,premium,,0.0
u_02518,2025-03-06,start,,digital,24.0
u_02518,2025-10-02,cancel,digital,,0.0
u_02519,2025-09-24,start,,free,0.0
u_02520,2025-02-26,start,,free,0.0
u_02520,2025-12-23,upgrade,free,digital,24.0
u_02520,2026-02-21,cancel,digital,,0.0
u_02521,2025-01-26,start,,free,0.0
u_02522,2025-09-29,start,,free,0.0
u_02523,2025-06-15,start,,free,0.0
u_02523,2025-08-14,upgrade,free,digital,24.0
u_02524,2025-11-12,start,,free,0.0
u_02524,2026-03-12,upgrade,free,digital,24.0
u_02525,2026-04-29,start,,free,0.0
u_02525,2026-05-29,upgrade,free,digital,24.0
u_02526,2025-01-22,start,,free,0.0
u_02527,2026-04-29,start,,digital,24.0
u_02528,2026-04-22,start,,digital,24.0
u_02529,2026-02-28,start,,free,0.0
u_02529,2026-03-30,upgrade,free,digital,24.0
u_02529,2026-06-28,cancel,digital,,0.0
u_02530,2025-11-15,start,,free,0.0
u_02530,2026-06-13,upgrade,free,digital,24.0
u_02531,2025-11-07,start,,free,0.0
u_02532,2025-11-21,start,,free,0.0
u_02533,2025-12-28,start,,free,0.0
u_02533,2026-03-28,upgrade,free,digital,24.0
u_02533,2026-06-26,upgrade,digital,premium,39.0
u_02534,2024-11-12,start,,free,0.0
u_02534,2025-02-10,upgrade,free,digital,24.0
u_02534,2025-07-10,cancel,digital,,0.0
u_02535,2026-05-31,start,,free,0.0
u_02536,2025-10-13,start,,print,59.0
u_02537,2026-01-28,start,,free,0.0
u_02537,2026-04-28,cancel,free,,0.0
u_02538,2025-06-22,start,,digital,24.0
u_02539,2024-11-09,start,,free,0.0
u_02540,2025-09-12,start,,free,0.0
u_02541,2025-09-11,start,,premium,39.0
u_02542,2025-08-04,start,,free,0.0
u_02542,2025-11-02,upgrade,free,digital,24.0
u_02543,2025-05-26,start,,digital,24.0
u_02544,2025-03-23,start,,print,59.0
u_02545,2025-09-17,start,,digital,24.0
u_02546,2025-06-21,start,,free,0.0
u_02547,2026-06-09,start,,free,0.0
u_02548,2025-01-29,start,,free,0.0
u_02548,2025-02-28,upgrade,free,digital,24.0
u_02549,2025-05-12,start,,free,0.0
u_02550,2025-04-23,start,,free,0.0
u_02551,2025-09-23,start,,premium,39.0
u_02551,2026-02-20,cancel,premium,,0.0
u_02552,2025-09-08,start,,digital,24.0
u_02552,2026-06-05,cancel,digital,,0.0
u_02553,2025-11-24,start,,free,0.0
u_02553,2026-05-23,upgrade,free,digital,24.0
u_02553,2026-06-22,upgrade,digital,premium,39.0
u_02554,2026-05-26,start,,free,0.0
u_02555,2025-04-17,start,,digital,24.0
u_02556,2025-12-29,start,,premium,39.0
u_02557,2024-11-18,start,,free,0.0
u_02557,2025-08-15,upgrade,free,digital,24.0
u_02558,2025-04-01,start,,free,0.0
u_02558,2025-09-28,upgrade,free,digital,24.0
u_02558,2026-03-27,upgrade,digital,premium,39.0
u_02559,2025-08-23,start,,premium,39.0
u_02560,2024-11-23,start,,premium,39.0
u_02560,2025-01-22,cancel,premium,,0.0
u_02561,2025-11-05,start,,premium,39.0
u_02561,2026-02-03,cancel,premium,,0.0
u_02562,2025-12-19,start,,free,0.0
u_02562,2026-03-19,cancel,free,,0.0
u_02563,2026-01-17,start,,free,0.0
u_02563,2026-06-16,upgrade,free,digital,24.0
u_02564,2025-09-14,start,,free,0.0
u_02565,2025-10-27,start,,free,0.0
u_02566,2025-07-05,start,,premium,39.0
u_02567,2024-11-30,start,,free,0.0
u_02568,2025-01-05,start,,digital,24.0
u_02569,2025-12-02,start,,premium,39.0
u_02570,2026-06-27,start,,print,59.0
u_02571,2024-11-12,start,,digital,24.0
u_02571,2025-04-11,cancel,digital,,0.0
u_02572,2025-09-27,start,,premium,39.0
u_02573,2026-01-18,start,,free,0.0
u_02574,2026-02-26,start,,free,0.0
u_02575,2025-09-23,start,,free,0.0
u_02576,2025-11-07,start,,print,59.0
u_02577,2026-01-01,start,,premium,39.0
u_02578,2026-03-21,start,,free,0.0
u_02578,2026-04-20,upgrade,free,digital,24.0
u_02579,2025-01-13,start,,free,0.0
u_02579,2025-07-12,upgrade,free,digital,24.0
u_02579,2026-01-08,upgrade,digital,premium,39.0
u_02580,2026-05-09,start,,free,0.0
u_02581,2024-11-19,start,,free,0.0
u_02582,2026-03-05,start,,digital,24.0
u_02583,2024-12-26,start,,free,0.0
u_02583,2026-04-20,upgrade,free,digital,24.0
u_02584,2025-02-11,start,,digital,24.0
u_02585,2024-11-03,start,,digital,24.0
u_02585,2025-12-28,cancel,digital,,0.0
u_02586,2025-08-10,start,,free,0.0
u_02586,2025-11-08,upgrade,free,digital,24.0
u_02586,2026-03-08,cancel,digital,,0.0
u_02587,2025-05-22,start,,free,0.0
u_02587,2025-10-19,upgrade,free,digital,24.0
u_02588,2025-01-27,start,,print,59.0
u_02588,2026-04-22,cancel,print,,0.0
u_02589,2025-08-14,start,,digital,24.0
u_02590,2025-07-10,start,,free,0.0
u_02591,2026-01-24,start,,free,0.0
u_02591,2026-06-23,upgrade,free,digital,24.0
u_02592,2026-04-15,start,,premium,39.0
u_02593,2025-11-30,start,,digital,24.0
u_02593,2026-02-28,upgrade,digital,premium,39.0
u_02593,2026-03-30,cancel,premium,,0.0
u_02594,2025-01-13,start,,digital,24.0
u_02594,2025-05-13,upgrade,digital,premium,39.0
u_02595,2025-04-24,start,,digital,24.0
u_02596,2026-04-29,start,,premium,39.0
u_02597,2025-01-02,start,,free,0.0
u_02598,2025-07-13,start,,digital,24.0
u_02599,2026-05-20,start,,free,0.0
u_02600,2026-05-26,start,,digital,24.0
u_02601,2025-07-16,start,,print,59.0
u_02602,2025-12-11,start,,print,59.0
u_02603,2025-08-18,start,,free,0.0
u_02604,2026-01-19,start,,digital,24.0
u_02604,2026-05-19,upgrade,digital,premium,39.0
u_02605,2024-11-23,start,,premium,39.0
u_02606,2025-01-20,start,,print,59.0
u_02607,2025-11-03,start,,digital,24.0
u_02608,2025-03-10,start,,free,0.0
u_02609,2025-12-10,start,,free,0.0
u_02610,2025-06-03,start,,premium,39.0
u_02611,2026-04-10,start,,digital,24.0
u_02612,2026-02-21,start,,digital,24.0
u_02613,2025-09-06,start,,digital,24.0
u_02613,2025-12-05,upgrade,digital,premium,39.0
u_02614,2026-01-26,start,,free,0.0
u_02614,2026-03-27,upgrade,free,digital,24.0
u_02615,2025-04-07,start,,free,0.0
u_02615,2025-07-06,upgrade,free,digital,24.0
u_02615,2025-11-03,upgrade,digital,premium,39.0
u_02616,2025-09-07,start,,digital,24.0
u_02616,2025-11-06,upgrade,digital,premium,39.0
u_02617,2025-02-13,start,,free,0.0
u_02617,2025-03-15,upgrade,free,digital,24.0
u_02617,2025-05-14,cancel,digital,,0.0
u_02618,2026-03-23,start,,digital,24.0
u_02619,2026-02-24,start,,digital,24.0
u_02620,2026-04-21,start,,digital,24.0
u_02620,2026-06-20,cancel,digital,,0.0
u_02621,2026-04-04,start,,free,0.0
u_02622,2026-06-02,start,,digital,24.0
u_02623,2025-03-07,start,,free,0.0
u_02623,2025-06-05,upgrade,free,digital,24.0
u_02623,2026-06-30,upgrade,digital,premium,39.0
u_02624,2026-05-13,start,,free,0.0
u_02625,2025-10-03,start,,free,0.0
u_02626,2025-07-24,start,,free,0.0
u_02627,2025-09-28,start,,premium,39.0
u_02628,2025-05-28,start,,premium,39.0
u_02628,2026-05-23,cancel,premium,,0.0
u_02629,2025-04-19,start,,free,0.0
u_02629,2025-08-17,upgrade,free,digital,24.0
u_02630,2025-03-16,start,,digital,24.0
u_02630,2025-06-14,cancel,digital,,0.0
u_02631,2024-12-30,start,,free,0.0
u_02631,2025-02-28,upgrade,free,digital,24.0
u_02632,2025-09-07,start,,digital,24.0
u_02632,2026-01-05,cancel,digital,,0.0
u_02633,2026-04-11,start,,premium,39.0
u_02634,2025-11-14,start,,digital,24.0
u_02635,2025-09-15,start,,free,0.0
u_02636,2025-07-29,start,,free,0.0
u_02637,2025-08-23,start,,free,0.0
u_02637,2025-10-22,upgrade,free,digital,24.0
u_02638,2025-02-21,start,,premium,39.0
u_02639,2026-02-23,start,,digital,24.0
u_02640,2025-02-14,start,,free,0.0
u_02640,2025-07-14,upgrade,free,digital,24.0
u_02641,2026-01-07,start,,free,0.0
u_02642,2026-01-21,start,,premium,39.0
u_02643,2025-10-06,start,,free,0.0
u_02643,2026-06-03,cancel,free,,0.0
u_02644,2026-03-24,start,,digital,24.0
u_02644,2026-04-23,upgrade,digital,premium,39.0
u_02645,2025-04-21,start,,digital,24.0
u_02646,2026-04-07,start,,free,0.0
u_02646,2026-06-06,upgrade,free,digital,24.0
u_02647,2026-01-11,start,,free,0.0
u_02647,2026-05-11,upgrade,free,digital,24.0
u_02648,2026-02-06,start,,free,0.0
u_02649,2025-12-09,start,,free,0.0
u_02649,2026-02-07,cancel,free,,0.0
u_02650,2026-03-12,start,,digital,24.0
u_02651,2026-06-26,start,,digital,24.0
u_02652,2025-07-23,start,,free,0.0
u_02652,2025-10-21,upgrade,free,digital,24.0
u_02653,2026-02-17,start,,free,0.0
u_02653,2026-06-17,cancel,free,,0.0
u_02654,2026-01-16,start,,free,0.0
u_02655,2025-08-15,start,,free,0.0
u_02656,2026-05-09,start,,digital,24.0
u_02657,2025-07-04,start,,digital,24.0
u_02657,2026-04-30,cancel,digital,,0.0
u_02658,2025-09-30,start,,digital,24.0
u_02658,2026-06-27,cancel,digital,,0.0
u_02659,2025-01-07,start,,free,0.0
u_02660,2025-03-05,start,,digital,24.0
u_02660,2026-06-28,cancel,digital,,0.0
u_02661,2026-03-08,start,,free,0.0
u_02662,2025-07-06,start,,print,59.0
u_02663,2025-07-04,start,,digital,24.0
u_02663,2026-03-01,cancel,digital,,0.0
u_02664,2025-03-20,start,,premium,39.0
u_02665,2025-09-06,start,,free,0.0
u_02665,2026-03-05,upgrade,free,digital,24.0
u_02666,2026-02-11,start,,free,0.0
u_02666,2026-06-11,upgrade,free,digital,24.0
u_02667,2026-04-16,start,,digital,24.0
u_02668,2024-12-21,start,,free,0.0
u_02668,2025-04-20,upgrade,free,digital,24.0
u_02668,2025-11-16,cancel,digital,,0.0
u_02669,2025-10-06,start,,digital,24.0
u_02670,2025-08-26,start,,free,0.0
u_02671,2025-11-03,start,,print,59.0
u_02671,2026-06-01,cancel,print,,0.0
u_02672,2025-08-11,start,,free,0.0
u_02672,2026-03-09,upgrade,free,digital,24.0
u_02673,2025-07-07,start,,premium,39.0
u_02674,2025-08-29,start,,free,0.0
u_02675,2025-10-11,start,,free,0.0
u_02676,2025-09-09,start,,free,0.0
u_02677,2025-08-29,start,,free,0.0
u_02677,2026-03-27,upgrade,free,digital,24.0
u_02678,2026-02-20,start,,print,59.0
u_02679,2026-01-17,start,,premium,39.0
u_02679,2026-03-18,cancel,premium,,0.0
u_02680,2025-05-27,start,,print,59.0
u_02681,2026-02-07,start,,print,59.0
u_02682,2026-03-18,start,,digital,24.0
u_02682,2026-04-17,cancel,digital,,0.0
u_02683,2025-01-23,start,,free,0.0
u_02683,2026-06-17,upgrade,free,digital,24.0
u_02684,2025-10-11,start,,premium,39.0
u_02684,2025-12-10,cancel,premium,,0.0
u_02685,2025-04-17,start,,free,0.0
u_02685,2026-01-12,upgrade,free,digital,24.0
u_02685,2026-04-12,cancel,digital,,0.0
u_02686,2026-01-15,start,,digital,24.0
u_02686,2026-03-16,cancel,digital,,0.0
u_02687,2025-03-15,start,,free,0.0
u_02687,2025-09-11,upgrade,free,digital,24.0
u_02687,2026-06-08,cancel,digital,,0.0
u_02688,2025-12-14,start,,digital,24.0
u_02688,2026-01-13,cancel,digital,,0.0
u_02689,2025-03-26,start,,free,0.0
u_02690,2025-09-12,start,,free,0.0
u_02691,2026-05-25,start,,free,0.0
u_02692,2025-06-25,start,,free,0.0
u_02693,2026-04-02,start,,free,0.0
u_02694,2026-06-21,start,,free,0.0
u_02695,2026-04-02,start,,free,0.0
u_02695,2026-05-02,upgrade,free,digital,24.0
u_02696,2025-01-27,start,,digital,24.0
u_02696,2025-06-26,cancel,digital,,0.0
u_02697,2026-02-21,start,,free,0.0
u_02697,2026-06-21,upgrade,free,digital,24.0
u_02698,2024-11-24,start,,digital,24.0
u_02698,2025-01-23,upgrade,digital,premium,39.0
u_02699,2025-07-03,start,,free,0.0
u_02700,2026-03-30,start,,digital,24.0
u_02701,2025-12-26,start,,free,0.0
u_02702,2025-09-19,start,,free,0.0
u_02703,2025-06-30,start,,digital,24.0
u_02703,2026-06-25,cancel,digital,,0.0
u_02704,2026-02-16,start,,digital,24.0
u_02705,2026-01-05,start,,free,0.0
u_02706,2025-08-26,start,,free,0.0
u_02707,2026-04-14,start,,free,0.0
u_02708,2025-03-08,start,,free,0.0
u_02708,2025-06-06,upgrade,free,digital,24.0
u_02709,2025-01-28,start,,free,0.0
u_02709,2025-09-25,upgrade,free,digital,24.0
u_02710,2025-11-23,start,,digital,24.0
u_02711,2026-06-10,start,,free,0.0
u_02712,2025-03-21,start,,digital,24.0
u_02712,2025-05-20,cancel,digital,,0.0
u_02713,2025-03-22,start,,free,0.0
u_02713,2025-12-17,upgrade,free,digital,24.0
u_02714,2025-01-18,start,,free,0.0
u_02715,2026-03-22,start,,free,0.0
u_02715,2026-05-21,upgrade,free,digital,24.0
u_02716,2025-03-06,start,,free,0.0
u_02716,2025-07-04,upgrade,free,digital,24.0
u_02716,2026-03-01,cancel,digital,,0.0
u_02717,2025-09-09,start,,free,0.0
u_02717,2026-02-06,upgrade,free,digital,24.0
u_02718,2026-06-24,start,,digital,24.0
u_02719,2024-11-09,start,,digital,24.0
u_02719,2026-06-02,cancel,digital,,0.0
u_02720,2025-09-27,start,,free,0.0
u_02720,2026-01-25,upgrade,free,digital,24.0
u_02720,2026-03-26,upgrade,digital,premium,39.0
u_02721,2025-09-12,start,,free,0.0
u_02722,2026-02-12,start,,premium,39.0
u_02722,2026-03-14,cancel,premium,,0.0
u_02723,2025-06-06,start,,free,0.0
u_02724,2025-07-16,start,,free,0.0
u_02724,2026-03-13,upgrade,free,digital,24.0
u_02725,2025-01-28,start,,premium,39.0
u_02726,2026-01-15,start,,free,0.0
u_02727,2026-01-29,start,,free,0.0
u_02727,2026-04-29,upgrade,free,digital,24.0
u_02727,2026-05-29,cancel,digital,,0.0
u_02728,2025-01-17,start,,free,0.0
u_02728,2025-09-14,cancel,free,,0.0
u_02729,2025-07-04,start,,digital,24.0
u_02729,2025-12-01,cancel,digital,,0.0
u_02730,2026-04-15,start,,free,0.0
u_02731,2024-11-02,start,,digital,24.0
u_02732,2025-04-27,start,,free,0.0
u_02733,2025-09-26,start,,free,0.0
u_02733,2026-06-23,upgrade,free,digital,24.0
u_02734,2025-05-22,start,,free,0.0
u_02734,2025-07-21,upgrade,free,digital,24.0
u_02734,2026-02-16,cancel,digital,,0.0
u_02735,2025-04-07,start,,digital,24.0
u_02735,2025-09-04,upgrade,digital,premium,39.0
u_02736,2025-08-20,start,,free,0.0
u_02736,2025-10-19,upgrade,free,digital,24.0
u_02737,2025-02-02,start,,digital,24.0
u_02737,2026-04-28,cancel,digital,,0.0
u_02738,2025-09-18,start,,free,0.0
u_02739,2026-01-04,start,,free,0.0
u_02740,2025-10-06,start,,free,0.0
u_02741,2025-01-03,start,,free,0.0
u_02741,2025-04-03,cancel,free,,0.0
u_02742,2026-03-11,start,,free,0.0
u_02743,2025-01-30,start,,digital,24.0
u_02744,2026-01-23,start,,premium,39.0
u_02745,2025-06-10,start,,digital,24.0
u_02746,2026-01-29,start,,digital,24.0
u_02747,2025-02-19,start,,free,0.0
u_02747,2025-10-17,upgrade,free,digital,24.0
u_02747,2025-11-16,upgrade,digital,premium,39.0
u_02748,2025-02-05,start,,digital,24.0
u_02748,2025-03-07,cancel,digital,,0.0
u_02749,2025-09-07,start,,free,0.0
u_02750,2024-11-24,start,,digital,24.0
u_02750,2026-03-19,cancel,digital,,0.0
u_02751,2025-03-05,start,,premium,39.0
u_02752,2026-01-10,start,,free,0.0
u_02753,2026-03-06,start,,premium,39.0
u_02754,2024-12-28,start,,digital,24.0
u_02754,2025-03-28,upgrade,digital,premium,39.0
u_02755,2026-04-07,start,,free,0.0
u_02756,2026-02-05,start,,premium,39.0
u_02757,2026-03-29,start,,free,0.0
u_02758,2026-01-01,start,,free,0.0
u_02759,2025-12-16,start,,free,0.0
u_02760,2025-09-17,start,,digital,24.0
u_02760,2025-10-17,cancel,digital,,0.0
u_02761,2025-12-01,start,,free,0.0
u_02762,2026-05-03,start,,premium,39.0
u_02763,2025-01-06,start,,free,0.0
u_02763,2026-03-02,cancel,free,,0.0
u_02764,2025-05-09,start,,free,0.0
u_02764,2026-05-04,upgrade,free,digital,24.0
u_02765,2024-12-22,start,,digital,24.0
u_02766,2026-05-22,start,,free,0.0
u_02767,2025-08-10,start,,digital,24.0
u_02768,2025-12-17,start,,free,0.0
u_02769,2026-03-09,start,,print,59.0
u_02770,2026-06-24,start,,digital,24.0
u_02771,2025-01-26,start,,free,0.0
u_02771,2025-05-26,upgrade,free,digital,24.0
u_02771,2025-08-24,cancel,digital,,0.0
u_02772,2026-02-07,start,,free,0.0
u_02773,2026-04-11,start,,free,0.0
u_02774,2024-12-06,start,,print,59.0
u_02775,2026-01-19,start,,digital,24.0
u_02776,2025-06-06,start,,free,0.0
u_02777,2025-11-28,start,,free,0.0
u_02778,2025-09-13,start,,premium,39.0
u_02779,2025-03-30,start,,free,0.0
u_02779,2026-03-25,upgrade,free,digital,24.0
u_02780,2025-01-17,start,,digital,24.0
u_02780,2025-07-16,cancel,digital,,0.0
u_02781,2025-01-11,start,,digital,24.0
u_02781,2025-06-10,cancel,digital,,0.0
u_02782,2025-01-06,start,,free,0.0
u_02783,2025-11-20,start,,free,0.0
u_02784,2025-06-03,start,,free,0.0
u_02784,2025-10-01,upgrade,free,digital,24.0
u_02784,2026-05-29,cancel,digital,,0.0
u_02785,2025-02-27,start,,free,0.0
u_02785,2025-09-25,upgrade,free,digital,24.0
u_02786,2025-12-29,start,,print,59.0
u_02786,2026-05-28,cancel,print,,0.0
u_02787,2025-12-25,start,,digital,24.0
u_02788,2025-09-21,start,,digital,24.0
u_02789,2026-05-15,start,,free,0.0
u_02790,2025-06-28,start,,free,0.0
u_02791,2026-03-05,start,,digital,24.0
u_02792,2024-12-24,start,,free,0.0
u_02792,2026-03-19,upgrade,free,digital,24.0
u_02793,2026-01-15,start,,free,0.0
u_02793,2026-04-15,upgrade,free,digital,24.0
u_02794,2026-06-22,start,,free,0.0
u_02795,2026-03-12,start,,digital,24.0
u_02796,2025-10-09,start,,digital,24.0
u_02797,2025-11-12,start,,free,0.0
u_02797,2025-12-12,upgrade,free,digital,24.0
u_02798,2025-06-05,start,,premium,39.0
u_02799,2025-12-20,start,,free,0.0
u_02800,2026-01-25,start,,free,0.0
u_02801,2026-06-29,start,,free,0.0
u_02802,2025-09-06,start,,digital,24.0
u_02802,2026-04-04,cancel,digital,,0.0
u_02803,2024-12-14,start,,free,0.0
u_02803,2026-06-07,upgrade,free,digital,24.0
u_02804,2025-10-21,start,,free,0.0
u_02804,2026-05-19,upgrade,free,digital,24.0
u_02805,2025-01-12,start,,free,0.0
u_02806,2025-03-19,start,,digital,24.0
u_02806,2025-06-17,upgrade,digital,premium,39.0
u_02807,2025-05-18,start,,digital,24.0
u_02807,2025-06-17,cancel,digital,,0.0
u_02808,2026-01-12,start,,free,0.0
u_02808,2026-02-11,upgrade,free,digital,24.0
u_02809,2025-02-03,start,,premium,39.0
u_02810,2025-01-27,start,,free,0.0
u_02810,2025-06-26,upgrade,free,digital,24.0
u_02810,2025-08-25,cancel,digital,,0.0
u_02811,2024-12-03,start,,free,0.0
u_02812,2026-04-01,start,,digital,24.0
u_02813,2025-12-30,start,,digital,24.0
u_02814,2024-11-29,start,,free,0.0
u_02814,2025-01-28,upgrade,free,digital,24.0
u_02814,2025-07-27,cancel,digital,,0.0
u_02815,2024-11-21,start,,digital,24.0
u_02815,2025-11-16,cancel,digital,,0.0
u_02816,2025-09-28,start,,free,0.0
u_02817,2025-04-15,start,,digital,24.0
u_02818,2025-10-21,start,,digital,24.0
u_02818,2026-05-19,upgrade,digital,premium,39.0
u_02819,2025-08-02,start,,print,59.0
u_02820,2026-05-06,start,,free,0.0
u_02821,2025-04-19,start,,digital,24.0
u_02822,2025-12-20,start,,digital,24.0
u_02823,2024-12-09,start,,free,0.0
u_02824,2026-05-30,start,,free,0.0
u_02825,2026-06-17,start,,print,59.0
u_02826,2026-01-15,start,,free,0.0
u_02827,2025-08-24,start,,digital,24.0
u_02828,2025-03-01,start,,free,0.0
u_02829,2026-02-16,start,,digital,24.0
u_02830,2026-01-14,start,,free,0.0
u_02831,2025-03-03,start,,print,59.0
u_02832,2025-08-14,start,,digital,24.0
u_02833,2025-08-22,start,,free,0.0
u_02833,2026-04-19,upgrade,free,digital,24.0
u_02834,2026-02-26,start,,digital,24.0
u_02835,2025-12-23,start,,digital,24.0
u_02835,2026-05-22,cancel,digital,,0.0
u_02836,2025-11-24,start,,free,0.0
u_02837,2025-11-28,start,,free,0.0
u_02838,2025-04-06,start,,digital,24.0
u_02839,2025-06-18,start,,digital,24.0
u_02840,2024-12-03,start,,free,0.0
u_02840,2025-07-01,upgrade,free,digital,24.0
u_02840,2025-11-28,cancel,digital,,0.0
u_02841,2026-01-30,start,,premium,39.0
u_02842,2025-08-01,start,,free,0.0
u_02843,2025-08-05,start,,free,0.0
u_02843,2026-02-01,upgrade,free,digital,24.0
u_02844,2025-03-19,start,,digital,24.0
u_02844,2026-01-13,upgrade,digital,premium,39.0
u_02844,2026-05-13,upgrade,premium,print,59.0
u_02845,2025-02-22,start,,free,0.0
u_02845,2025-03-24,upgrade,free,digital,24.0
u_02845,2025-05-23,cancel,digital,,0.0
u_02846,2025-10-15,start,,free,0.0
u_02846,2026-04-13,upgrade,free,digital,24.0
u_02847,2025-03-10,start,,free,0.0
u_02847,2025-06-08,upgrade,free,digital,24.0
u_02848,2024-12-17,start,,free,0.0
u_02848,2026-04-11,upgrade,free,digital,24.0
u_02849,2026-01-24,start,,free,0.0
u_02850,2025-06-21,start,,digital,24.0
u_02850,2026-03-18,cancel,digital,,0.0
u_02851,2025-06-24,start,,free,0.0
u_02852,2025-07-31,start,,digital,24.0
u_02852,2025-11-28,upgrade,digital,premium,39.0
u_02853,2026-02-18,start,,digital,24.0
u_02854,2025-05-12,start,,free,0.0
u_02855,2026-01-21,start,,free,0.0
u_02856,2026-05-18,start,,digital,24.0
u_02857,2025-12-06,start,,free,0.0
u_02858,2025-07-31,start,,free,0.0
u_02858,2026-02-26,upgrade,free,digital,24.0
u_02859,2026-01-17,start,,digital,24.0
u_02860,2025-08-19,start,,digital,24.0
u_02861,2025-07-19,start,,digital,24.0
u_02862,2025-09-17,start,,free,0.0
u_02863,2025-05-10,start,,free,0.0
u_02863,2025-08-08,upgrade,free,digital,24.0
u_02864,2025-01-07,start,,free,0.0
u_02864,2025-10-04,upgrade,free,digital,24.0
u_02864,2025-11-03,upgrade,digital,premium,39.0
u_02865,2025-07-19,start,,digital,24.0
u_02865,2025-12-16,cancel,digital,,0.0
u_02866,2025-01-13,start,,free,0.0
u_02867,2025-07-16,start,,free,0.0
u_02868,2025-09-27,start,,free,0.0
u_02868,2025-10-27,upgrade,free,digital,24.0
u_02869,2026-05-12,start,,digital,24.0
u_02870,2024-11-26,start,,digital,24.0
u_02870,2025-03-26,cancel,digital,,0.0
u_02871,2025-11-08,start,,free,0.0
u_02872,2025-08-19,start,,free,0.0
u_02872,2025-10-18,cancel,free,,0.0
u_02873,2024-11-15,start,,free,0.0
u_02873,2025-10-11,upgrade,free,digital,24.0
u_02874,2025-03-22,start,,free,0.0
u_02875,2025-01-11,start,,free,0.0
