user_id,timestamp,article_id,section,read_time_seconds
u_03007,2026-02-14 23:20:00,a_00398,meinung,78
u_03007,2026-02-15 06:41:00,a_00585,international,106
u_03007,2026-02-15 19:00:00,a_00944,lifestyle,123
u_03007,2026-02-18 16:43:00,a_01216,feuilleton,125
u_03007,2026-02-21 16:42:00,a_00080,feuilleton,206
u_03007,2026-02-21 23:01:00,a_01421,meinung,94
u_03007,2026-02-23 10:27:00,a_01240,wirtschaft,61
u_03007,2026-03-03 18:03:00,a_01412,feuilleton,60
u_03007,2026-03-04 20:51:00,a_00133,feuilleton,103
u_03007,2026-03-06 06:41:00,a_00313,wirtschaft,33
u_03007,2026-03-12 06:37:00,a_01545,international,497
u_03007,2026-03-12 14:01:00,a_01659,feuilleton,67
u_03007,2026-03-22 07:59:00,a_01487,technologie,191
u_03007,2026-03-22 15:06:00,a_00920,meinung,52
u_03007,2026-03-28 22:33:00,a_01791,meinung,213
u_03007,2026-03-30 19:37:00,a_00928,international,54
u_03007,2026-04-02 06:43:00,a_01427,international,120
u_03007,2026-04-10 21:05:00,a_00966,international,64
u_03007,2026-04-12 20:13:00,a_00852,politik,88
u_03007,2026-04-18 07:19:00,a_00996,lifestyle,85
u_03007,2026-04-20 06:59:00,a_01502,politik,27
u_03007,2026-04-22 08:31:00,a_01778,sport,65
u_03007,2026-04-24 09:17:00,a_00342,sport,44
u_03007,2026-04-27 19:33:00,a_00282,meinung,59
u_03007,2026-04-28 16:31:00,a_01768,lifestyle,54
u_03007,2026-04-29 23:55:00,a_01567,feuilleton,93
u_03007,2026-05-02 07:09:00,a_00106,feuilleton,162
u_03007,2026-05-02 13:46:00,a_00716,technologie,190
u_03007,2026-05-02 23:57:00,a_01200,meinung,113
u_03007,2026-05-06 12:25:00,a_00864,international,112
u_03007,2026-05-09 22:41:00,a_00957,lifestyle,91
u_03007,2026-05-11 07:13:00,a_01319,sport,48
u_03007,2026-05-13 09:49:00,a_00464,meinung,97
u_03007,2026-05-14 06:34:00,a_01349,feuilleton,92
u_03007,2026-05-16 16:09:00,a_01327,technologie,119
u_03007,2026-05-16 23:30:00,a_01937,meinung,88
u_03007,2026-05-17 12:00:00,a_00438,technologie,45
u_03007,2026-05-19 06:07:00,a_00890,politik,66
u_03007,2026-05-22 20:18:00,a_01015,meinung,75
u_03007,2026-05-24 14:29:00,a_01511,meinung,112
u_03007,2026-05-25 06:45:00,a_00836,sport,327
u_03007,2026-06-02 16:16:00,a_01362,technologie,252
u_03007,2026-06-04 13:02:00,a_01885,wirtschaft,62
u_03007,2026-06-06 20:14:00,a_00559,wirtschaft,73
u_03007,2026-06-12 22:17:00,a_00464,meinung,274
u_03007,2026-06-14 15:23:00,a_00468,technologie,147
u_03007,2026-06-16 12:52:00,a_01373,meinung,138
u_03007,2026-06-20 07:42:00,a_01760,feuilleton,207
u_03007,2026-06-21 20:34:00,a_01354,feuilleton,132
u_03007,2026-06-22 19:37:00,a_01665,feuilleton,110
u_03007,2026-06-25 16:41:00,a_01641,lifestyle,21
u_03007,2026-06-26 16:14:00,a_00828,politik,192
u_03007,2026-06-26 21:25:00,a_01987,feuilleton,116
u_03007,2026-06-26 21:51:00,a_00205,wirtschaft,89
u_03007,2026-06-26 23:19:00,a_00521,technologie,90
u_03007,2026-06-27 08:57:00,a_00715,meinung,63
u_03007,2026-06-27 17:29:00,a_01543,international,144
u_03007,2026-06-30 17:53:00,a_00386,feuilleton,125
u_03008,2025-01-26 13:55:00,a_00808,meinung,65
u_03008,2025-01-27 11:56:00,a_00169,lifestyle,57
u_03008,2025-02-01 22:31:00,a_01945,wirtschaft,225
u_03008,2025-02-12 23:46:00,a_01695,sport,47
u_03008,2025-02-19 18:37:00,a_00615,technologie,86
u_03008,2025-02-25 06:16:00,a_00434,sport,99
u_03008,2025-03-02 22:40:00,a_00620,wirtschaft,234
u_03008,2025-03-09 10:25:00,a_00534,technologie,82
u_03008,2025-03-09 11:31:00,a_00919,wirtschaft,567
u_03008,2025-03-17 14:59:00,a_01885,wirtschaft,110
u_03008,2025-03-20 16:37:00,a_01378,wirtschaft,60
u_03008,2025-04-01 17:25:00,a_01945,wirtschaft,129
u_03008,2025-04-05 11:17:00,a_01988,wirtschaft,90
u_03008,2025-04-05 14:06:00,a_01966,politik,157
u_03008,2025-04-05 19:11:00,a_01958,international,272
u_03008,2025-04-06 16:27:00,a_00620,wirtschaft,149
u_03008,2025-04-08 21:29:00,a_00682,wirtschaft,56
u_03008,2025-04-18 12:52:00,a_01886,lifestyle,60
u_03008,2025-04-23 14:53:00,a_01487,technologie,492
u_03008,2025-04-29 09:49:00,a_01107,meinung,104
u_03008,2025-04-29 10:42:00,a_00804,sport,103
u_03008,2025-04-29 16:37:00,a_01705,politik,53
u_03008,2025-04-30 16:40:00,a_00398,meinung,221
u_03008,2025-05-04 08:13:00,a_00113,sport,132
u_03008,2025-05-04 11:00:00,a_00282,meinung,167
u_03008,2025-05-04 18:38:00,a_01254,politik,50
u_03008,2025-05-05 07:47:00,a_00829,international,263
u_03008,2025-05-06 23:10:00,a_01783,politik,50
u_03008,2025-05-07 08:38:00,a_01732,international,90
u_03008,2025-05-08 11:07:00,a_00319,feuilleton,68
u_03008,2025-05-08 15:00:00,a_01233,technologie,96
u_03008,2025-05-08 17:46:00,a_01804,politik,192
u_03008,2025-05-08 21:23:00,a_00575,lifestyle,184
u_03009,2025-01-27 22:18:00,a_01162,politik,304
u_03009,2025-03-27 12:29:00,a_01045,wirtschaft,83
u_03009,2025-04-10 17:54:00,a_01794,international,74
u_03009,2025-04-12 23:31:00,a_01565,international,126
u_03009,2025-04-30 08:04:00,a_01247,meinung,58
u_03009,2025-05-15 08:11:00,a_01843,international,31
u_03009,2025-05-18 08:02:00,a_00565,politik,68
u_03009,2025-05-19 08:27:00,a_00859,politik,151
u_03009,2025-06-15 11:17:00,a_01107,meinung,345
u_03009,2025-06-18 19:22:00,a_01276,international,172
u_03009,2025-06-20 12:43:00,a_01595,lifestyle,64
u_03009,2025-07-04 19:22:00,a_00257,sport,97
u_03009,2025-07-09 14:42:00,a_00564,feuilleton,31
u_03009,2025-07-25 22:10:00,a_01139,politik,50
u_03009,2025-08-15 06:50:00,a_01148,meinung,89
u_03009,2025-08-15 13:07:00,a_00129,meinung,72
u_03009,2025-08-20 08:44:00,a_00060,meinung,38
u_03009,2025-08-27 23:24:00,a_01834,international,42
u_03009,2025-09-17 13:52:00,a_00180,international,132
u_03009,2025-09-28 16:37:00,a_01109,international,191
u_03009,2025-10-02 17:00:00,a_00387,wirtschaft,71
u_03009,2025-10-25 16:46:00,a_00340,politik,127
u_03009,2025-11-06 10:18:00,a_00463,politik,84
u_03009,2025-11-22 17:26:00,a_01282,wirtschaft,35
u_03009,2025-11-25 13:20:00,a_00744,wirtschaft,114
u_03009,2025-11-27 13:42:00,a_01918,international,100
u_03009,2025-11-29 18:14:00,a_01862,sport,70
u_03009,2025-12-02 07:39:00,a_01225,sport,167
u_03009,2025-12-07 23:19:00,a_00207,wirtschaft,52
u_03009,2025-12-08 13:43:00,a_01120,politik,49
u_03009,2025-12-16 11:27:00,a_01390,politik,19
u_03009,2025-12-18 11:49:00,a_00672,meinung,108
u_03009,2025-12-23 23:45:00,a_00116,politik,89
u_03009,2025-12-28 07:29:00,a_00277,international,219
u_03009,2025-12-31 10:32:00,a_00689,international,208
u_03009,2026-01-03 21:34:00,a_00780,technologie,40
u_03009,2026-01-04 10:20:00,a_00116,politik,168
u_03009,2026-01-10 10:59:00,a_00559,wirtschaft,67
u_03009,2026-01-11 09:40:00,a_00950,wirtschaft,88
u_03009,2026-01-13 06:35:00,a_00067,politik,30
u_03009,2026-01-14 17:20:00,a_01942,international,67
u_03009,2026-01-16 17:30:00,a_01139,politik,64
u_03009,2026-01-17 08:54:00,a_01929,feuilleton,161
u_03009,2026-01-21 06:12:00,a_00585,international,95
u_03009,2026-01-24 20:41:00,a_01609,politik,115
u_03009,2026-01-26 12:51:00,a_01888,lifestyle,60
u_03009,2026-01-27 12:43:00,a_01041,international,67
u_03009,2026-02-02 14:14:00,a_01164,politik,74
u_03009,2026-02-03 06:35:00,a_01068,feuilleton,65
u_03009,2026-02-07 19:05:00,a_01157,lifestyle,58
u_03009,2026-02-08 23:14:00,a_01130,lifestyle,87
u_03009,2026-02-09 15:18:00,a_00517,politik,85
u_03009,2026-02-10 23:06:00,a_01328,wirtschaft,204
u_03009,2026-02-13 15:11:00,a_00014,technologie,132
u_03009,2026-02-18 16:46:00,a_01645,international,62
u_03009,2026-02-20 17:10:00,a_00997,international,70
u_03009,2026-02-22 11:49:00,a_00922,wirtschaft,57
u_03009,2026-02-22 16:53:00,a_01057,wirtschaft,88
u_03009,2026-02-26 18:14:00,a_00088,politik,109
u_03009,2026-02-27 11:55:00,a_00367,sport,64
u_03009,2026-03-01 15:04:00,a_00246,lifestyle,102
u_03009,2026-03-01 17:54:00,a_01476,wirtschaft,76
u_03009,2026-03-01 19:37:00,a_01568,meinung,262
u_03009,2026-03-10 22:08:00,a_01024,politik,36
u_03009,2026-03-26 10:42:00,a_00053,wirtschaft,48
u_03009,2026-03-26 21:33:00,a_00039,lifestyle,40
u_03009,2026-03-28 18:15:00,a_01319,sport,80
u_03009,2026-03-29 20:41:00,a_01884,sport,68
u_03009,2026-04-02 15:45:00,a_00247,feuilleton,159
u_03009,2026-04-03 06:07:00,a_01859,politik,46
u_03009,2026-04-05 20:04:00,a_01767,international,100
u_03009,2026-04-09 18:40:00,a_00865,sport,82
u_03009,2026-04-16 09:02:00,a_00402,wirtschaft,76
u_03009,2026-04-22 22:35:00,a_01493,international,195
u_03009,2026-04-30 11:44:00,a_01689,politik,113
u_03009,2026-05-03 20:20:00,a_00661,feuilleton,72
u_03009,2026-05-10 10:10:00,a_01534,wirtschaft,97
u_03009,2026-05-11 22:45:00,a_00259,wirtschaft,98
u_03009,2026-05-12 06:53:00,a_00139,politik,82
u_03009,2026-05-15 11:29:00,a_01204,international,95
u_03009,2026-05-15 15:17:00,a_00558,meinung,78
u_03009,2026-05-15 19:59:00,a_00129,meinung,57
u_03009,2026-05-15 23:45:00,a_01854,sport,30
u_03009,2026-05-18 11:48:00,a_00122,technologie,50
u_03009,2026-05-19 11:53:00,a_00522,politik,86
u_03009,2026-05-19 12:41:00,a_00284,politik,99
u_03009,2026-05-19 13:00:00,a_00449,politik,177
u_03009,2026-05-20 10:47:00,a_00827,politik,80
u_03009,2026-05-22 17:41:00,a_00474,sport,176
u_03009,2026-05-24 11:43:00,a_01952,international,81
u_03009,2026-05-24 11:49:00,a_01427,international,130
u_03009,2026-05-24 12:55:00,a_01013,lifestyle,25
u_03009,2026-05-25 17:42:00,a_01092,lifestyle,263
u_03009,2026-05-31 22:24:00,a_00651,sport,102
u_03009,2026-06-06 22:10:00,a_00690,international,134
u_03009,2026-06-10 11:52:00,a_00642,sport,94
u_03009,2026-06-13 16:15:00,a_01227,lifestyle,80
u_03009,2026-06-13 23:08:00,a_01086,technologie,106
u_03009,2026-06-14 18:37:00,a_01654,technologie,69
u_03009,2026-06-15 20:59:00,a_00162,lifestyle,110
u_03009,2026-06-15 21:21:00,a_01213,meinung,115
u_03009,2026-06-16 23:51:00,a_00451,international,22
u_03009,2026-06-22 15:16:00,a_00566,international,188
u_03009,2026-06-22 20:12:00,a_00210,international,267
u_03009,2026-06-26 14:28:00,a_01829,politik,38
u_03009,2026-06-26 18:25:00,a_00056,politik,39
u_03009,2026-06-27 20:35:00,a_00575,lifestyle,105
u_03009,2026-06-29 17:04:00,a_01622,international,72
u_03010,2026-01-19 16:28:00,a_01253,technologie,75
u_03010,2026-01-27 13:14:00,a_00618,international,168
u_03010,2026-02-06 20:08:00,a_01321,lifestyle,93
u_03010,2026-02-10 19:38:00,a_01399,international,100
u_03010,2026-02-12 21:47:00,a_00338,meinung,102
u_03010,2026-02-14 13:45:00,a_00684,international,37
u_03010,2026-02-17 13:23:00,a_00967,meinung,146
u_03010,2026-02-19 23:29:00,a_01171,international,131
u_03010,2026-02-21 20:55:00,a_01924,meinung,53
u_03010,2026-02-23 17:35:00,a_01225,sport,121
u_03010,2026-03-07 16:29:00,a_01015,meinung,68
u_03010,2026-03-10 14:10:00,a_01753,international,22
u_03010,2026-03-13 20:16:00,a_01433,international,81
u_03010,2026-03-17 13:16:00,a_01130,lifestyle,90
u_03010,2026-03-20 11:22:00,a_00802,international,138
u_03010,2026-03-27 10:08:00,a_00906,international,130
u_03010,2026-03-31 07:38:00,a_01594,wirtschaft,103
u_03010,2026-04-01 11:02:00,a_01659,feuilleton,186
u_03010,2026-04-07 20:03:00,a_01944,lifestyle,67
u_03010,2026-04-11 16:06:00,a_00996,lifestyle,86
u_03010,2026-04-15 16:50:00,a_00658,sport,124
u_03010,2026-04-15 22:51:00,a_00817,international,180
u_03010,2026-04-18 16:46:00,a_00885,technologie,87
u_03010,2026-04-22 06:45:00,a_00026,lifestyle,66
u_03010,2026-04-25 10:24:00,a_00824,politik,112
u_03010,2026-04-28 20:23:00,a_01171,international,171
u_03010,2026-05-01 15:05:00,a_01065,international,83
u_03010,2026-05-04 12:53:00,a_00219,lifestyle,103
u_03010,2026-05-07 14:26:00,a_00566,international,84
u_03010,2026-05-07 19:40:00,a_01288,lifestyle,112
u_03010,2026-05-10 09:37:00,a_00525,politik,54
u_03010,2026-05-11 10:15:00,a_01606,lifestyle,42
u_03010,2026-05-12 06:17:00,a_01435,wirtschaft,113
u_03010,2026-05-12 08:19:00,a_00609,international,195
u_03010,2026-05-13 08:12:00,a_01285,lifestyle,106
u_03010,2026-05-14 19:12:00,a_01821,international,100
u_03010,2026-05-14 19:27:00,a_00175,meinung,97
u_03010,2026-05-17 23:09:00,a_00595,lifestyle,29
u_03011,2025-05-22 09:41:00,a_01577,sport,70
u_03011,2025-06-02 19:25:00,a_00004,lifestyle,178
u_03011,2025-06-09 21:11:00,a_00607,wirtschaft,93
u_03011,2025-06-18 21:26:00,a_01230,politik,190
u_03011,2025-06-28 07:29:00,a_00053,wirtschaft,51
u_03011,2025-07-01 10:15:00,a_00301,lifestyle,131
u_03011,2025-07-08 19:32:00,a_00658,sport,85
u_03011,2025-07-19 07:31:00,a_00813,lifestyle,120
u_03011,2025-07-20 11:28:00,a_01292,lifestyle,74
u_03011,2025-07-22 10:28:00,a_01460,meinung,302
u_03011,2025-08-05 18:34:00,a_01789,sport,230
u_03011,2025-08-10 20:16:00,a_01252,wirtschaft,104
u_03011,2025-08-16 09:40:00,a_00083,international,185
u_03011,2025-08-21 08:44:00,a_00681,wirtschaft,171
u_03011,2025-09-03 12:34:00,a_01512,international,70
u_03011,2025-09-04 16:43:00,a_01307,politik,69
u_03011,2025-09-06 09:06:00,a_00268,wirtschaft,59
u_03011,2025-09-14 10:39:00,a_01425,wirtschaft,86
u_03011,2025-09-26 15:13:00,a_00251,lifestyle,171
u_03011,2025-09-26 21:30:00,a_00925,wirtschaft,54
u_03011,2025-09-27 10:32:00,a_00519,politik,166
u_03011,2025-09-27 18:46:00,a_00871,lifestyle,313
u_03011,2025-09-27 19:07:00,a_01079,lifestyle,95
u_03011,2025-09-29 10:49:00,a_01093,politik,140
u_03011,2025-10-01 06:44:00,a_01316,lifestyle,90
u_03011,2025-10-03 06:12:00,a_01437,international,177
u_03011,2025-10-08 07:03:00,a_01828,international,51
u_03011,2025-10-11 14:14:00,a_01633,meinung,58
u_03011,2025-10-16 18:32:00,a_00301,lifestyle,86
u_03011,2025-10-17 06:19:00,a_00053,wirtschaft,42
u_03011,2025-10-23 09:47:00,a_01840,politik,129
u_03011,2025-10-24 15:22:00,a_01047,wirtschaft,51
u_03011,2025-10-27 21:22:00,a_00359,feuilleton,44
u_03011,2025-10-27 23:43:00,a_01130,lifestyle,52
u_03011,2025-10-28 16:31:00,a_00303,technologie,81
u_03011,2025-10-28 21:31:00,a_00215,sport,73
u_03011,2025-10-30 09:52:00,a_01044,meinung,278
u_03011,2025-10-31 15:55:00,a_00833,technologie,229
u_03011,2025-11-02 12:46:00,a_00138,wirtschaft,159
u_03011,2025-11-08 13:52:00,a_00224,international,28
u_03011,2025-11-14 06:53:00,a_01506,wirtschaft,58
u_03011,2025-11-16 22:54:00,a_00423,technologie,49
u_03011,2025-11-18 18:25:00,a_00968,feuilleton,111
u_03011,2025-11-19 11:00:00,a_00620,wirtschaft,184
u_03011,2025-11-19 23:19:00,a_00488,lifestyle,63
u_03011,2025-11-20 06:43:00,a_00312,wirtschaft,120
u_03011,2025-11-23 11:01:00,a_00808,meinung,55
u_03011,2025-11-23 17:34:00,a_00333,wirtschaft,67
u_03011,2025-11-25 16:24:00,a_01863,international,57
u_03011,2025-11-26 21:34:00,a_01487,technologie,82
u_03011,2025-11-27 16:08:00,a_01910,wirtschaft,141
u_03011,2025-12-02 15:50:00,a_00296,international,310
u_03011,2025-12-03 21:58:00,a_00181,lifestyle,46
u_03011,2025-12-05 11:16:00,a_01855,wirtschaft,102
u_03011,2025-12-05 22:26:00,a_00519,politik,154
u_03011,2025-12-06 08:41:00,a_01454,lifestyle,187
u_03011,2025-12-10 20:43:00,a_00710,meinung,154
u_03011,2025-12-15 16:14:00,a_01868,wirtschaft,131
u_03011,2025-12-16 07:01:00,a_00125,meinung,109
u_03011,2025-12-17 06:43:00,a_00670,meinung,97
u_03011,2025-12-20 11:18:00,a_01865,wirtschaft,104
u_03011,2025-12-22 10:38:00,a_00414,feuilleton,68
u_03011,2025-12-23 08:09:00,a_00218,wirtschaft,164
u_03011,2025-12-23 16:59:00,a_00308,lifestyle,110
u_03011,2025-12-26 21:52:00,a_00053,wirtschaft,63
u_03011,2025-12-28 21:40:00,a_00901,international,135
u_03011,2026-01-02 15:53:00,a_00485,wirtschaft,191
u_03011,2026-01-04 08:55:00,a_00313,wirtschaft,87
u_03011,2026-01-04 23:58:00,a_00740,lifestyle,176
u_03011,2026-01-05 14:44:00,a_01322,wirtschaft,246
u_03011,2026-01-07 07:07:00,a_01999,meinung,68
u_03011,2026-01-09 06:52:00,a_00662,wirtschaft,100
u_03011,2026-01-11 07:57:00,a_00250,lifestyle,99
u_03011,2026-01-12 07:48:00,a_00268,wirtschaft,123
u_03011,2026-01-12 14:45:00,a_00672,meinung,193
u_03011,2026-01-13 15:09:00,a_01759,wirtschaft,186
u_03011,2026-01-15 19:46:00,a_01252,wirtschaft,202
u_03011,2026-01-16 20:04:00,a_00393,wirtschaft,31
u_03011,2026-01-17 14:44:00,a_01108,wirtschaft,122
u_03011,2026-01-19 12:41:00,a_01559,feuilleton,104
u_03011,2026-01-20 22:32:00,a_01389,lifestyle,151
u_03011,2026-01-21 14:30:00,a_01549,wirtschaft,70
u_03011,2026-01-23 08:28:00,a_01411,lifestyle,61
u_03011,2026-01-23 10:41:00,a_01792,wirtschaft,178
u_03011,2026-01-23 21:13:00,a_01853,wirtschaft,74
u_03011,2026-01-25 23:25:00,a_00987,lifestyle,99
u_03011,2026-01-26 08:46:00,a_00446,lifestyle,112
u_03011,2026-01-28 14:43:00,a_00267,lifestyle,87
u_03011,2026-01-29 07:54:00,a_00475,feuilleton,118
u_03011,2026-01-31 18:02:00,a_01400,wirtschaft,88
u_03011,2026-01-31 18:31:00,a_01835,sport,209
u_03011,2026-02-01 08:48:00,a_01848,lifestyle,149
u_03011,2026-02-02 18:05:00,a_01444,lifestyle,214
u_03011,2026-02-03 21:03:00,a_01315,lifestyle,161
u_03011,2026-02-04 07:05:00,a_00324,technologie,92
u_03011,2026-02-04 11:29:00,a_00742,politik,176
u_03011,2026-02-04 12:18:00,a_01031,politik,350
u_03011,2026-02-05 21:17:00,a_01690,lifestyle,117
u_03011,2026-02-06 18:55:00,a_01262,sport,264
u_03011,2026-02-10 16:57:00,a_00095,international,72
u_03011,2026-02-10 22:36:00,a_00481,wirtschaft,283
u_03011,2026-02-11 07:02:00,a_01534,wirtschaft,106
u_03011,2026-02-14 12:50:00,a_01235,lifestyle,110
u_03011,2026-02-16 12:37:00,a_00877,wirtschaft,145
u_03011,2026-02-20 16:57:00,a_00200,lifestyle,232
u_03011,2026-02-21 06:15:00,a_00426,lifestyle,222
u_03011,2026-02-25 06:37:00,a_01922,feuilleton,28
u_03011,2026-02-26 11:04:00,a_01581,politik,246
u_03011,2026-02-26 12:58:00,a_00656,meinung,91
u_03011,2026-02-26 16:53:00,a_00649,meinung,100
u_03011,2026-03-07 19:37:00,a_00744,wirtschaft,405
u_03011,2026-03-08 10:24:00,a_00100,sport,114
u_03011,2026-03-10 10:07:00,a_00315,international,128
u_03011,2026-03-10 22:03:00,a_00301,lifestyle,53
u_03011,2026-03-11 13:41:00,a_00665,wirtschaft,62
u_03011,2026-03-12 11:29:00,a_00456,sport,97
u_03011,2026-03-15 20:31:00,a_00134,technologie,224
u_03011,2026-03-15 22:17:00,a_00575,lifestyle,213
u_03011,2026-03-16 08:22:00,a_01118,politik,218
u_03011,2026-03-16 09:13:00,a_00132,sport,199
u_03011,2026-03-18 08:15:00,a_01520,lifestyle,172
u_03011,2026-03-19 22:00:00,a_01303,wirtschaft,54
u_03011,2026-03-23 13:41:00,a_01901,politik,99
u_03011,2026-03-24 13:14:00,a_01964,lifestyle,113
u_03011,2026-03-25 12:35:00,a_00892,lifestyle,66
u_03011,2026-03-30 11:20:00,a_00962,sport,68
u_03011,2026-04-01 15:16:00,a_01797,lifestyle,101
u_03011,2026-04-04 14:44:00,a_00397,feuilleton,173
u_03011,2026-04-04 15:35:00,a_00804,sport,354
u_03011,2026-04-04 17:44:00,a_01896,sport,58
u_03011,2026-04-08 10:57:00,a_00485,wirtschaft,223
u_03011,2026-04-08 21:23:00,a_00877,wirtschaft,306
u_03011,2026-04-10 10:01:00,a_01502,politik,169
u_03011,2026-04-14 08:26:00,a_00039,lifestyle,48
u_03011,2026-04-15 07:43:00,a_01947,feuilleton,146
u_03011,2026-04-16 21:57:00,a_01106,politik,62
u_03011,2026-04-17 23:31:00,a_01610,technologie,102
u_03011,2026-04-19 18:51:00,a_01576,lifestyle,71
u_03011,2026-04-20 07:54:00,a_00073,wirtschaft,137
u_03011,2026-04-21 16:23:00,a_01274,wirtschaft,33
u_03011,2026-04-21 21:10:00,a_01757,meinung,165
u_03011,2026-04-23 07:53:00,a_01753,international,68
u_03011,2026-04-25 06:33:00,a_00743,politik,91
u_03011,2026-04-27 10:22:00,a_01252,wirtschaft,108
u_03011,2026-04-27 11:18:00,a_01174,meinung,53
u_03011,2026-04-27 12:30:00,a_00874,lifestyle,109
u_03011,2026-04-28 16:02:00,a_00485,wirtschaft,108
u_03011,2026-04-28 19:09:00,a_00804,sport,85
u_03011,2026-04-29 21:01:00,a_01318,politik,51
u_03011,2026-04-30 16:18:00,a_01799,wirtschaft,146
u_03011,2026-05-04 16:11:00,a_00023,feuilleton,76
u_03011,2026-05-05 10:47:00,a_00001,lifestyle,82
u_03011,2026-05-09 09:51:00,a_00952,lifestyle,83
u_03011,2026-05-12 19:26:00,a_01785,politik,60
u_03011,2026-05-13 23:01:00,a_00053,wirtschaft,153
u_03011,2026-05-14 13:57:00,a_01428,wirtschaft,68
u_03011,2026-05-19 10:00:00,a_01191,wirtschaft,85
u_03011,2026-05-20 07:08:00,a_00906,international,34
u_03011,2026-05-20 13:37:00,a_01579,lifestyle,98
u_03011,2026-05-22 21:58:00,a_00333,wirtschaft,97
u_03011,2026-05-23 13:21:00,a_00761,international,165
u_03011,2026-05-25 08:02:00,a_00632,wirtschaft,130
u_03011,2026-05-25 13:15:00,a_01135,politik,256
u_03011,2026-05-25 21:23:00,a_01915,sport,103
u_03011,2026-05-27 16:08:00,a_00994,international,125
u_03011,2026-05-29 13:26:00,a_00776,lifestyle,318
u_03011,2026-05-30 06:07:00,a_01568,meinung,178
u_03011,2026-05-30 11:25:00,a_00076,meinung,56
u_03011,2026-05-30 13:15:00,a_01328,wirtschaft,181
u_03011,2026-06-02 13:20:00,a_00595,lifestyle,107
u_03011,2026-06-02 23:32:00,a_01352,meinung,56
u_03011,2026-06-03 09:27:00,a_01807,sport,149
u_03011,2026-06-04 17:37:00,a_01259,sport,55
u_03011,2026-06-05 15:30:00,a_01872,lifestyle,81
u_03011,2026-06-06 21:51:00,a_01278,politik,67
u_03011,2026-06-07 08:23:00,a_01072,meinung,241
u_03011,2026-06-07 18:05:00,a_01428,wirtschaft,64
u_03011,2026-06-08 23:54:00,a_00382,wirtschaft,63
u_03011,2026-06-09 13:49:00,a_00355,feuilleton,25
u_03011,2026-06-09 21:33:00,a_01805,sport,466
u_03011,2026-06-10 06:37:00,a_00270,meinung,163
u_03011,2026-06-10 13:20:00,a_01115,lifestyle,75
u_03011,2026-06-12 16:44:00,a_00452,wirtschaft,257
u_03011,2026-06-13 18:00:00,a_01588,politik,184
u_03011,2026-06-13 20:38:00,a_01345,meinung,109
u_03011,2026-06-14 07:15:00,a_00625,international,112
u_03011,2026-06-15 06:19:00,a_00662,wirtschaft,143
u_03011,2026-06-22 12:49:00,a_00497,international,134
u_03011,2026-06-24 10:45:00,a_00142,sport,46
u_03011,2026-06-25 09:09:00,a_00981,meinung,215
u_03011,2026-06-26 12:28:00,a_00189,wirtschaft,38
u_03011,2026-06-28 13:44:00,a_01187,feuilleton,116
u_03011,2026-06-28 20:05:00,a_00577,politik,154
u_03011,2026-06-28 20:56:00,a_01963,lifestyle,156
u_03011,2026-06-29 22:32:00,a_01455,meinung,83
u_03012,2026-04-18 23:45:00,a_01599,meinung,99
u_03012,2026-04-20 09:17:00,a_01237,politik,135
u_03012,2026-04-30 09:53:00,a_00951,politik,141
u_03012,2026-05-15 15:53:00,a_00532,technologie,190
u_03012,2026-05-21 19:28:00,a_01139,politik,73
u_03012,2026-05-22 06:20:00,a_00541,meinung,74
u_03012,2026-05-26 21:56:00,a_01791,meinung,56
u_03012,2026-05-28 19:20:00,a_00829,international,126
u_03012,2026-06-10 15:06:00,a_00179,lifestyle,211
u_03012,2026-06-13 23:39:00,a_01448,feuilleton,88
u_03012,2026-06-20 07:05:00,a_00845,feuilleton,101
u_03012,2026-06-22 08:48:00,a_00529,sport,84
u_03012,2026-06-27 16:46:00,a_01692,wirtschaft,45
u_03012,2026-06-28 10:07:00,a_01412,feuilleton,33
u_03012,2026-06-28 11:34:00,a_00547,politik,53
u_03012,2026-06-29 10:29:00,a_01778,sport,38
u_03013,2026-01-25 16:28:00,a_01459,politik,77
u_03013,2026-01-26 07:33:00,a_01799,wirtschaft,99
u_03013,2026-01-27 23:10:00,a_01074,feuilleton,64
u_03013,2026-01-29 21:45:00,a_00391,politik,93
u_03013,2026-02-01 13:09:00,a_00273,wirtschaft,70
u_03013,2026-02-01 20:32:00,a_00625,international,81
u_03013,2026-02-03 20:30:00,a_01166,international,284
u_03013,2026-02-04 16:07:00,a_00764,international,171
u_03013,2026-02-05 06:14:00,a_00665,wirtschaft,147
u_03013,2026-02-06 12:34:00,a_01819,lifestyle,61
u_03013,2026-02-08 07:35:00,a_01385,feuilleton,213
u_03013,2026-02-08 16:17:00,a_01079,lifestyle,52
u_03013,2026-02-08 22:49:00,a_01315,lifestyle,68
u_03013,2026-02-09 19:46:00,a_00261,feuilleton,71
u_03013,2026-02-11 21:29:00,a_01031,politik,104
u_03013,2026-02-12 08:02:00,a_00954,meinung,57
u_03013,2026-02-16 07:24:00,a_00497,international,166
u_03013,2026-02-17 23:39:00,a_00710,meinung,487
u_03013,2026-02-24 14:51:00,a_01417,technologie,125
u_03013,2026-02-25 22:52:00,a_01596,lifestyle,138
u_03013,2026-02-28 22:40:00,a_01876,lifestyle,200
u_03013,2026-03-03 20:00:00,a_01784,politik,315
u_03013,2026-03-04 06:03:00,a_00841,technologie,269
u_03013,2026-03-04 08:43:00,a_00568,wirtschaft,49
