user_id,signup_date,initial_plan,country,acquisition_channel,email_hash
u_02079,2025-04-29,free,CH,newsletter,90cd09d2bf42f2d7cb163e4887081e9b1d3b8672c202eb1673245a5c05a4bb78
u_02080,2024-11-23,print,CH,organic,f805eaa9899b2b3259c444a67f1a72f503cf9a0d964674dad685b7b72d9c7e8e
u_02081,2025-07-02,digital,AT,newsletter,36aef6ebb2370d7625e5339fcf431ee4f9e3d68b88830b630b5e7315eb6f316d
u_02082,2025-02-15,digital,AT,paid_search,c9214b780aa4fd8d76b03d41bd293fbebfe746ba0bb1b49c6b745ce1df89257b
u_02083,2025-12-20,digital,CH,paid_search,a8669ef9f6f9cde10a1dc224dc8807025e75ad864a6b71c0b941614cd9710fab
u_02084,2025-02-01,free,CH,direct,efe9147c2a63f092c8ed863b0e551ceeb65a36bdaf1bbc1e7cac2bba73a0bc7e
u_02085,2025-12-16,digital,AT,newsletter,e1dc500466ef57221b223b3c918020166c588a0260c1fbd524a9274aa0b68e42
u_02086,2025-04-01,digital,DE,paid_search,56a030d08d34f512a2042fcfd63dfda6df5329b13051c9b121c1d351e2e2a2f1
u_02087,2025-06-06,digital,CH,paid_search,3bd3bee68457ecefe56c16493f1049c5d4453dd2cec17c3b584e86b1c6bc99dc
u_02088,2025-06-02,free,CH,paid_search,d6e6652fcf45aa8d3162927f80622587b06a2347e078a7a1b53213e8eb800525
u_02089,2026-01-07,free,CH,paid_social,dd664b48aa4b13c7aef5d348b21305ea58fa741f37bae1d0e7981bea94a2e9e0
u_02090,2025-08-25,free,CH,referral,cc245a1909f03e06ea9001df2a6c61aab1e32361e7042c4ea6e1b7a689220a20
u_02091,2025-06-10,free,CH,organic,5939b7601af2dafb12d83d8d69cbb6b4e79a6926e30fe1a047fd8e02a3461968
u_02092,2026-03-17,digital,CH,direct,a122c5b5da401544ee4dfc7744fcd2077a5ff6720e846c225a833fd9fb4ce3fc
u_02093,2025-10-04,digital,CH,referral,435260b73e9098819d799a6b666fe78783f5d6f899ddb43834f4220e119f2828
u_02094,2025-02-25,digital,CH,organic,89d90d5eff0083090ad55090eb3e58f3bf74ba2bccacae72d8b02e8948a664f3
u_02095,2026-04-20,digital,CH,newsletter,d4de5b51d4a0939b7a2913bd40b1f284c8ba7cebda2a1f27cd05c27035003d94
u_02096,2025-05-28,free,CH,referral,8d8688b154551198560c0dc1af89162830e5aa7e54fa0069ab90e4b8b8469bd7
u_02097,2024-11-28,free,CH,paid_search,98c05ecbb85786470e93068cb7f396016b08a5e682b72affb6be30801d514cac
u_02098,2025-09-07,free,CH,paid_social,82b1ee0eb2174179f2c920185d26836ef0a6d685e171081970236df5a4f2a09d
u_02099,2025-01-13,free,AT,newsletter,caf781791d3ddf7bad665827ab2a3e890816a760424892891feb9bc6a07f29ff
u_02100,2025-03-14,free,CH,direct,5ba51968fdd2041c32b25149df890c3da8ae56dc85459eb1c5fb791eab4c9e81
u_02101,2026-01-17,free,CH,paid_search,49c5c7dbd57ff45a0d9dae014cdaefae232167c8f3ddb6c34deb4cde2559511c
u_02102,2025-01-15,free,CH,paid_social,0532ab5dc11b392aff91c1d27994b686aed458623695cd3bb3a050bd39e874ec
u_02103,2026-02-12,digital,CH,newsletter,db11bb9618985d81fff311d4441905d46c564c41e5842b9ef54c0c4e26843e79
u_02104,2026-05-16,free,CH,direct,97387417abca38d8bf4ca5489c483a7aa2f07834ac96ca5985d7c5a41ea0d007
u_02105,2025-10-28,free,CH,organic,604984187912222b653d7b2ac430758683ff03418d00fb97243fe1bb4778d1e3
u_02106,2026-01-05,free,CH,paid_social,9c37a34045a8e2ffd2bad5825a0b4b393cd0ad92dd4ee5088858f86978fb3a5a
u_02107,2026-01-06,digital,CH,newsletter,98989dd3d375ba7faee3a95c9bc69ebe9de84f86f40b46b2fe67912351f005b6
u_02108,2026-06-25,digital,CH,organic,15d42928212ccc02c65ebea500e585103ed7562365c9ed0bb63fbe354706c64a
u_02109,2025-05-27,free,CH,paid_search,662a841912c9566cde0a8ecbf7df7b5c726f4d429be4ea3b86b17c9ae51fc7c6
u_02110,2025-01-26,free,CH,paid_social,eebb3e1c0fbb19620fde2406bef2b10ee737683ea3450d11ce70f73177b96a00
u_02111,2025-09-15,print,CH,paid_social,eaa608a1f1fffb32e4174196b95b99376ba3a0a5ebeead4465d8a5db1555e07d
u_02112,2025-09-19,digital,CH,referral,9b1d82f8c6e698c416b11d5cd15bdf21ff8cd34c6574e2d7fe457e9f40117acf
u_02113,2025-01-31,digital,DE,organic,196ae9213c30bd4ee5e18a91c12cb30110f88c09bee5d7a61cd02479d3deca0a
u_02114,2025-11-02,free,CH,newsletter,2be9f27b107a6e2621ef5c1e403f6d7d2b024d2164b90a33014e6db6264a3476
u_02115,2024-11-11,digital,CH,paid_search,6a05cbc447f6550cb2f5b6ccb15a4188a5e9dbcb67cea1b9b36305092d80ae4f
u_02116,2026-05-10,premium,CH,newsletter,224b81d8c0cd202274e10eddd9b483e8773451c1a75b8fe3f95f64200e7b2478
u_02117,2025-04-02,free,CH,paid_search,b8076c7793f02cfb9021959f5c6a32dbafc6f82255360fc6ea1dc377a2ff39ad
u_02118,2024-11-29,digital,DE,organic,956a4fbd3fdf4a6bba8c0277b5f27457f797b27181efebfb986a4e29a7177f78
u_02119,2025-01-08,free,CH,direct,771580a3186ccd0ad1e77ecbeba00cbdbb58b3ed41a5500f3e2180d91c897ba5
u_02120,2025-03-16,digital,CH,newsletter,db336be9e614f7709ec0b6c065ffcd1227624f962accb34c299314f1e72ebe2b
u_02121,2025-04-09,free,CH,paid_search,c040146af527ea65de5d1c03b09e304bfa700313e95c2fdfbf75cdc4bc5b62a3
u_02122,2024-11-24,free,DE,organic,6dabce89d1cbf6f858f0e706415e4083651f96b3bf6a5c66669fd944ee4eebfa
u_02123,2025-04-13,print,CH,paid_social,88bf1d780062cef8229bf7ad5286b8ae9ba4c4f1bc47f3c799a0784ee0366990
u_02124,2025-02-10,premium,FR,direct,924dfd754c4ee733aadd2102892cb385cf46025cd03d1174a39ac9e9d7769ffa
u_02125,2025-06-23,free,OTHER,paid_search,b7c6994c1c1bdf531f828badc109a10539dc56c0a56c0b32381104816aa52ae7
u_02126,2025-06-28,print,DE,direct,155d9ac6d2d2bdfd00a4991f6bd34223bff04f55790dd57f21c94ef2a95776cc
u_02127,2025-05-26,free,CH,paid_search,2eeaf8cfe5ba521a30a33034e43e5041a7d5e463ac5d030976f976316ecd1a5b
u_02128,2025-05-18,free,CH,referral,fdcbabc62e4a83f3b08f19437efc0687191bd1512ef65c22032146e4569f14be
u_02129,2025-01-02,premium,CH,paid_search,c16ea1462261275ac541de710ccf24bf561e189b380633a62c9bfac8e0e53c51
u_02130,2024-11-19,free,AT,organic,f7348f90d5b0bcadf41e3cf1887c284b1a8df0a33803b4b53aeaa120844ea940
u_02131,2025-02-16,free,CH,direct,c33405956f3b7ea0eb66bcbb424abcbd1e5ca208189b6b31d5750e851a049dd3
u_02132,2026-01-20,digital,CH,organic,08fa3ba57b1f48a46070828acaeed045cf7706c3c47db9e0dec91bee4fc59d33
u_02133,2026-06-24,free,CH,direct,a826cc1a346e3a561a3d4b49024bc339a05d7df807bc0d7de2e755486f4cf8f6
u_02134,2026-05-10,free,DE,organic,29e4ba529fc41afdeb3dec6718e3cda8d382fdce42f5f5be9055fff2d3be10da
u_02135,2025-09-10,free,AT,organic,3415570a2916e93e1195e3814ba6719b1e011118b2d6dce6e09ba22156ef585d
u_02136,2025-09-19,digital,CH,direct,6c9041e4bc837bcf1a0c9148dd8467e5c38c66a53bf2539f28c0350bba599f64
u_02137,2025-05-08,free,CH,paid_social,488a8e643b139d96b06a7b4d8c79aeff19434deb15620fd8e042b22696f251b9
u_02138,2026-01-26,free,DE,organic,240f66a2280873fcce0b76b04b62bedc44def641d15f764ba74723e659e826df
u_02139,2026-01-23,digital,DE,paid_social,c6a6e2240d3757591d4e5194218cc72bb8b181edc701dff879df882f52f124f0
u_02140,2026-03-11,free,DE,organic,bcda25140e22dcac5b9aaac5eeb8459810f3ee3e2ae8c6408940ad0efb534084
u_02141,2026-04-17,free,CH,newsletter,52b9f1647ad3e457c80dc39af771621256f0409c8705dfe0978e8e931a3645b7
u_02142,2025-08-02,digital,CH,organic,a7afd8b19706aad3ce79fa33231f1ae3b1b9f24af4b64357a8b08afea6e268de
u_02143,2026-01-24,digital,AT,paid_social,d6b34aa4c1fc8d2fce3491fbf5ea70396601891494a0ccc5b4d249af66168e30
u_02144,2026-02-12,free,CH,organic,2a39476b822998773539c7c34ab51060672918be7e2a5df9fc3f1188ef0b24b1
u_02145,2025-05-04,premium,CH,referral,b7fde82dba29cab26e838e01bd3132c4694fc14586553846e17dc29bf157a6e6
u_02146,2026-05-11,digital,CH,direct,b236ebb312af60aa85051b2749839f31c183aefe09d9660efb0299f91f1ac09d
u_02147,2025-01-04,free,CH,newsletter,188c98d376071fc865b1948abb9b2eb01498da3e8313da479882620b6bfcf983
u_02148,2026-06-26,digital,DE,paid_search,a85ab4ea1af8d500ecc58807070a167e597330535ff6df2a67011c139046997f
u_02149,2026-01-25,digital,CH,organic,4959547238d5403ad75b1efe3e434017aa0d703ab638d85d40e3973cbdffe043
u_02150,2025-01-03,digital,CH,organic,8d4dd94230f72e42504972643a248e5dedac379440fef9bf77242fa833616721
u_02151,2025-12-03,digital,CH,newsletter,c9325d5850649e6b4df2a813cf4b9895869880a4496d00ab0988d292cc9f0da1
u_02152,2024-11-25,digital,AT,organic,3882d6849a9afa4547ac8cec5bf8d6a0e98b5363423bd0c86a5a4d99f75c16c8
u_02153,2026-01-25,print,DE,paid_social,6860d6feee95563c3f59494b459fbf4d8feff3666a481c3c859aa46ef33de5f3
u_02154,2026-02-06,digital,CH,paid_search,1b631cc3ce4abfd23124ca47069799c7a995e016945a49d091c4806eead78aa0
u_02155,2025-10-25,digital,DE,direct,119d53dced84bcc4516a3c802efb4b35ef62608ddc7cdcd41a00f3b1a4dc29ab
u_02156,2026-03-20,digital,CH,paid_social,cb34eee6e8f3ab1a43491d38529e9634d55934c255ef7ceb033397331b41bcb1
u_02157,2025-01-05,premium,DE,paid_social,5a73ec43ad929a6d30ffc6ac90d09ca070ddc8ee5985187af8ced098c632a32e
u_02158,2025-04-10,print,DE,direct,fadcce762274679e92bfbd86fc1839b9976a65683321c579d80ef072c845eba9
u_02159,2025-07-18,free,CH,direct,fbd83f59064d0b58efb5b897673159a8a75d831d7ca6e5434b054b58e32e09a3
u_02160,2024-12-01,free,OTHER,paid_social,bb0b58cc2af7d358c5e5d8200353791655a03ad3ca345743ead6721507666745
u_02161,2025-08-12,digital,CH,newsletter,4f41eb4cf4d165756649bfd29051659bedaaf905753bba203aa48736a64fcc45
u_02162,2025-04-03,free,CH,paid_social,0d8f349227d1e60f9ce37e9cefd35b5b903924c5cdedae14e70d17163d2de243
u_02163,2025-07-03,digital,CH,paid_search,74c37c41157533a1033984a24dd057c7be6da1faa5a844dc27cd0123a4999015
u_02164,2025-07-26,digital,DE,organic,3de23ee670671a05b1d788941aaf895770d2291f00e37647c9dc864267a96596
u_02165,2026-04-05,premium,CH,referral,fa0e6de10611c1302da05eb1f115ce9646d079490f899101abe68b9bb6cd9759
u_02166,2025-04-06,free,CH,referral,542b89e14ccd8ce8f803e887361e374b67f90dc6ec40be740cb9f45298dee2b5
u_02167,2026-04-15,digital,CH,organic,3d659a085f56cb1ea0f27fdae6a656afb1a05d9fd8d41f4d6f73eab1cc3600ce
u_02168,2025-07-27,free,OTHER,organic,2354ad5351ffff525c71e7b14c3d8b6210216ff769b859b892a60ab026b659ca
u_02169,2025-05-17,free,CH,referral,d33d4f76e2049e69911aeb42a29a2f51f8551b4fb7fd8635a77fa77e1c11d9db
u_02170,2025-09-09,free,CH,organic,64587b2de84eb48e345a11ca888f2625e16b29adfb74d2829409dd22bb414413
u_02171,2025-07-21,free,CH,referral,74ed52ddd4ee72e8274dfa54b0ef463d0d80e70ef92e4ae51d7ad248babe852a
u_02172,2025-03-28,free,DE,referral,63ac9aa971e39ad2b60bf20af86ac7ef09dfe15331b4928722ec988c9ac75725
u_02173,2025-09-09,digital,CH,paid_search,ba97d998a8c1b335cceebe2e09d0fd1f406ac5c27bd3f2ed7dcd4deaa852017c
u_02174,2025-01-22,digital,CH,organic,942984e4b6c93b74b2773cb046343de18cc08f2da6e05b427cddac9779e07c7d
u_02175,2025-06-04,free,FR,paid_search,07dddc78a6701c22d56181bf856dcafc8012be81b51f37494da7e210fddb8dd6
u_02176,2025-09-30,free,CH,paid_search,07c1b4e604163a0f6560df3e4df85de5cde335275825c6c87296cc646fb169e2
u_02177,2025-07-18,free,CH,paid_social,3b16a335648fca70fe4e1a13fc6610d71ebb755ca855ded65fed5577c279226f
u_02178,2026-02-24,print,AT,referral,08ae69ccffda1f625fb58a2e4b17f50bb42d6689f701842a1bb3327a7c982578
u_02179,2025-03-27,premium,CH,newsletter,2b97d25df051794df9a0cf8ff788ee74ab448eb8356222ebc3761127d86f647d
u_02180,2026-06-09,free,CH,organic,75d5f92176def15608d90d94fd4dfdbab49af04bb3e522d514295d63fd4be7e6
u_02181,2026-01-29,free,CH,referral,4c4427510fba228a79c307ad0f420ae1052aacda0758be6ebca5d3d1dc109e18
u_02182,2026-06-07,free,DE,paid_search,c617fb8e87f2dbac3917da72e3a4423d59f082cbc020de405d4214dd5fe5aaf5
u_02183,2026-03-06,digital,FR,newsletter,e59eab2f65da261b5d246f0d741c52c61ae553f4e83b937f8d88c4aa4b2ca445
u_02184,2025-01-19,free,CH,organic,ad70446092325abe92e61634b0131d51bf45856001ac1e8fa3bc2cf6570349e0
u_02185,2025-09-17,free,CH,paid_social,120006d94cbd7b7212fa5b0504a088af08a874f56149dd1fa65792cffb125b6d
u_02186,2025-01-28,free,CH,paid_social,b3b3f7bc1e72e2a3609c3968738dbfabe235dab017ef4cc8a708fdf916adba73
u_02187,2026-02-20,free,CH,paid_search,7a62b82e32baec96cb0af2ab67acc5179c371444fbc41ecc601390fdc7518504
u_02188,2025-10-12,free,CH,direct,a9309bad9c2541f7ff7f85567a30322081a2da999124622a7c52704986b3eb6d
u_02189,2025-04-01,free,CH,organic,09a4e0268e580a40e73284254a2648ce833240eace4e2a5aebd5ac9daa90c1dd
u_02190,2026-05-11,digital,CH,organic,3414ae7ee5a6f265b227363b3233c94439e004a99541dcc1cdc00d36dd38bdf6
u_02191,2025-01-10,free,CH,paid_social,750e8190f92db5f284726988f9589b2454ac6e1acc66fd57eea01d23a8adb218
u_02192,2025-09-29,free,CH,paid_social,43081a713205ec4eb02a39f27252f22facf5d269ae6ef1fdcc168d3d093c2b09
u_02193,2026-01-09,digital,CH,organic,b511a57d89c0ace076b453f880b3321808db19558c397539f43f61fad97d1cf8
u_02194,2024-12-13,free,CH,paid_search,a3fc4309a9584dfa9586b7c22c3e844004085cbdcb0eb0aa0cdf8e0b4b65a752
u_02195,2025-10-22,digital,CH,organic,3085423fac21d05bb836b2be9cc9b149f7bc48959e89a256b8b385f2527bf458
u_02196,2026-02-18,print,CH,newsletter,638544def96a64f8a3abc318130b975ea03e77abf3063f9e4dca1fe74e671b7c
u_02197,2024-12-19,free,CH,paid_social,83cb676121d8fda28ba413d2455e47c628f1269590dc7f9deb08255a6b0d92a0
u_02198,2025-09-12,premium,CH,organic,8c9f153d649f1014a2a40f1af8ad38a232e61240747dc8d5b639b2c5b54734ad
u_02199,2025-03-29,digital,CH,paid_search,c566cfa5f19301aeb973df107131b5fa405ba63de019441235d77305ccdc9a66
u_02200,2025-12-08,digital,DE,direct,2431400a02f351c7138017922965d55955615453d87266c2a93bdceb773a5847
u_02201,2025-01-11,free,AT,newsletter,b768361c0e3ca13dce411aefe38a1a8dee5b0a148930395e7f52da54212d2ebb
u_02202,2026-05-16,free,DE,organic,3d1c906c6ec701d8bbaf40b76a0c7e383c1ba7d5730c23f896ec95ca6eebea55
u_02203,2026-04-16,free,CH,paid_social,89a4a6adf9cb83933f7f308c5692801b5cf0b1dcf11f802bc9c3db0b5b2e180a
u_02204,2025-02-05,print,AT,organic,2d282854e32599dc4921241500cbd7f84992300299039a02ebff0fcafa3c4bfa
u_02205,2025-05-14,digital,CH,organic,7163459e56eded871573f5708d265c569a5d0ba49190206df1c9660bd83d0feb
u_02206,2025-10-15,free,CH,newsletter,ed7a7c851137a8571ecda67820a09c37375b606fc0c04f8e71dbc6f5a5cf6fd0
u_02207,2026-01-08,free,CH,newsletter,21231b0f41ec6a7f8deb9dfa23635b7264b18ea8ca5877805aa4ad4a62ea3dc7
u_02208,2025-08-08,free,CH,organic,c469254a0e1aca59bd9ceb7607466975007cb8dc89f4fc5e5dff7261bcd199b5
u_02209,2025-01-24,free,CH,newsletter,29a5cb2ba4a8eff4682d92faf616aabc83d2c614cb3aa2e5a0196fd8fe7c4b46
u_02210,2025-01-07,digital,CH,referral,ac1e5fb998772d79ddda3dfcfb320cc88149901c71d0533ddceb2d94446210fa
u_02211,2026-06-30,free,DE,referral,098a584785e25e5522563ecb3bdf945004bbce802738b93346fdb0d25204c5af
u_02212,2025-08-17,digital,CH,newsletter,97c6a8370be2c795c05c36145b3ca9e84cfc4aaab0ed70eb8e7b26c9355e833e
u_02213,2026-03-31,digital,CH,paid_social,0aabe6ec88ab0f46169f18d4b4d0373f959d619315bbb756c4d852ad061b677c
u_02214,2025-09-03,digital,AT,direct,df0750d7aa3afd3c3fbbbda64b47ae46e41868b8f6a9f086bc55a4d59e23d876
u_02215,2026-05-06,digital,CH,organic,a3dba6a6a0b8c5a5204ed2e79efdf165adf7ea997bbdbe8eb92c807e8044f1a5
u_02216,2025-01-01,free,CH,paid_social,a2eae89fd440ce01e09c0ff3e7a4877c685c9eccb70bbda3e93b0742ec619a1d
u_02217,2025-01-10,digital,CH,paid_search,59bcdcdf99e192a202a2359e33bb3e28ac9d531b370529c55ddc14d06591794e
u_02218,2026-05-11,digital,CH,newsletter,be9cc145fe15fe6c77b74360c9d0cdc113a140869d6764f43ad68bb54f559b61
u_02219,2026-05-24,free,OTHER,organic,9532a995199362507d83b46bb2bcc88245a1cd5421a807dd1b2498e04f56448b
u_02220,2025-05-08,free,CH,paid_search,6dd76d7a31d142affcd5dee84ae50389d2beeca01139a522765b80240215b466
u_02221,2025-06-06,free,DE,referral,7722edbc44ced32329d0811978b31db305807192ba4707e30435206fbd14b04f
u_02222,2025-08-15,free,CH,paid_search,355d7646264e567a9b9404938d6f06aef1e1e01a2c401ecb27f5500231046a67
u_02223,2025-07-20,free,DE,organic,3202377ce837dc19e9cdc6578c532b3420b11752b098ee9931ca62aaf158f305
u_02224,2025-02-08,free,DE,organic,e06f0ef9b9892b4c988d83fb03d813d0c260ecc219987554f948c4c2ad01890f
u_02225,2026-04-19,digital,CH,referral,ebbc2de46fb28288de4b4dcc1035b5caa0b5c5facd7ff0094ad0afbb0b8ce99c
u_02226,2025-03-25,free,CH,paid_search,0299dd4b981262ef2cdfaf4d96f46419cb50e772f7214d898bb27e0cc18fb412
u_02227,2026-01-04,free,CH,paid_search,8738fac89ea14d317218faab9f0b13ced01afecf9602c36d402235964c5ca2aa
u_02228,2024-12-19,free,CH,paid_social,0cf4a08189709423f0ee720a4f51bbbf9162d66d751a10eeebf164e811f59cc2
u_02229,2024-11-28,free,AT,direct,221637eaf8f428b90169f426175628f2a81b741f0f4231f83885d0675497bfd7
u_02230,2025-12-01,print,CH,newsletter,f8d91bc2ec4a9f5bda4b701bd072334658342f72f0e81a810cfa45b71ccf2150
u_02231,2025-05-26,free,CH,organic,d1b891845902e7d72300a54ca5d3f92b1faa4f1d2017c41947e984a8b4a03fa5
u_02232,2025-12-03,free,AT,newsletter,9163dbf177a14ee7dc141e866ea2525fbdf3d082a6c2eb50ef0257cf4c549bc6
u_02233,2025-01-03,free,CH,newsletter,1cdc1206be3bee6fc96f13a9dfb580235f5aa20a97f218303cbe63114b415298
u_02234,2026-05-26,free,CH,referral,92d83536c8b556ac417181251a4e573bc8780e42be82cf6b61b2a00f65747324
u_02235,2026-01-18,digital,AT,paid_social,a5d424ab08a1730978bcaecfde09af596733fdfa6093576f189b65aa5391f15c
u_02236,2026-04-03,digital,AT,organic,919290476d5ed9d145762ae6150ddbde6d686255109c940cc6a39febfd968998
u_02237,2025-01-17,free,CH,referral,c958ebf029de29a5a70379dfb6d90af34e993bd1f4fbd5b48c34d84713198745
u_02238,2025-05-12,digital,CH,paid_social,07c8686a02865c85d05dd40d70dea9f5cde63ccfef10f90b8241ec8c3250f13b
u_02239,2025-06-16,free,IT,paid_search,3ed71abc4d399c9d222e9870f5bd16ea3ce053edc8934aa8bd18f07c5c2c5c74
u_02240,2025-09-21,digital,DE,organic,d050dc5134ba957a0bcaadacf8207ab671603662a184f63b232efe24e103874f
u_02241,2025-04-25,digital,CH,organic,53f59307a99846903b5c67586dbf87ddb2e7aa394d2eb41113a9f9b4d20ce314
u_02242,2024-12-14,free,CH,paid_social,8e9bf5f6cff53857879189c699436e49b93c630738f8cd32737109889d367bc3
u_02243,2025-06-16,digital,CH,organic,2066cd9900785f07098a4fce29803fd3f51da0ac67c8820a0a9ac872a08ee3f0
u_02244,2025-03-26,digital,DE,paid_social,d0bb93995989b20cc29be90a072fff6596cc64c0037e6860e7377b1a6d8ae981
u_02245,2025-06-28,free,AT,newsletter,4b40d3e96076e013ef49f7d99239d0371ca23caafa8251f432a6a4c4c5380ff2
u_02246,2025-02-13,print,CH,paid_search,9421c3d8f8e911049c6d67e08c2a93fafbe022de8580279d15b8bc69d4340892
u_02247,2025-03-31,premium,CH,organic,63ebef77d484abf2542ffed05fe54c0012b1fb8ecfaececa48a14b7ec064efe0
u_02248,2025-11-12,free,CH,organic,c98239e3c89f766e918273d8c7321ab6cc6470df4dd8d73c383e1dd7abaf5edd
u_02249,2025-06-30,digital,CH,paid_search,125b668876efc286aecef875c52882a05bf28e7f2d218da702455e1ac9cab841
u_02250,2025-05-30,digital,CH,newsletter,c904665c7b102fdb056f0a142758788ff42db3548bc64e75272a2f61c9dfa9db
u_02251,2025-09-20,free,CH,paid_social,10d5a8b505e906ed2646a7c41602032c81803a93556f131304c58d52a13f7081
u_02252,2026-01-25,free,CH,newsletter,daafae27add8cf08a9886df180a7091822a070ffadba10946f19ef91d89be58d
u_02253,2025-06-23,premium,DE,direct,93ca750b628a8bbe93db3565afc45a7ed4aa3d8b07d5d7616ef71a50f25d7433
u_02254,2025-10-15,digital,CH,organic,0f40b9cc68b8eb0809df036d86d5cf23bf47e0dfa0b66899df6348dec3ca3b59
u_02255,2026-06-06,free,CH,referral,c0c4e5cc0e005a6c87cdc3e240373ada852bc1c459544b598ee17a4bc6b6ddac
u_02256,2025-09-16,free,AT,paid_search,8a0c88deaae23425e97d61de6adda4006b941002fc5ef7678ba3b470f3831461
u_02257,2026-04-27,free,DE,paid_search,3cc9ac350f1891fdfdb2cc34bbe3e347637ae8450f31929800ce8b0b7c0a2355
u_02258,2026-02-02,premium,CH,paid_search,7b02994f6d08d5f926d900317fb2d0deed738a24ef48eb2322f034408c04d417
u_02259,2024-12-13,digital,CH,paid_search,ff2aa097c867a666e28d6a377bc52aec67f97297cb8bd14f0a608327d8657feb
u_02260,2025-07-29,free,DE,paid_social,4b32dcfcdf87ae673829441ba770f890a831c8e837220b0190351e816c784356
u_02261,2026-01-01,premium,CH,paid_social,3d6ecbef04c8c15511b6c1363f412c70a092211bae77cd9ec40fff2fce18c17c
u_02262,2026-06-21,digital,CH,paid_search,75a3cbd884c64475400dbd03e8be1efbd4c81ad36a0c9797b7d638b1e2b0e828
u_02263,2025-08-19,free,CH,organic,87bc7e2b62078118b75134f37aa04d1b773dd820f5d12918f6979d972ef45442
u_02264,2025-01-03,free,CH,paid_social,e924d30430d606552b9e58f24724b31ffe33414e2b657af6f931ae04ba22db15
u_02265,2025-09-29,digital,DE,referral,e9018f3dde9e2cbf89393104e657706aee4bdcad6ae032e7f9746fb2a83f524b
u_02266,2025-01-14,free,CH,paid_social,7dd86f54c1c452e6de4a98b75c01f163b4d6d5ca63b60116cc7308012fe4d305
u_02267,2026-01-19,free,CH,organic,2dd80f97d4841fc8c1a1bc58ebe1e73d5864f400f4e225fa9f951a216f9bea14
u_02268,2025-09-11,digital,CH,paid_search,2a29a590199a8621ff4622d950398e051e6f05fdac30cc36ef6e8904c91b77b6
u_02269,2026-01-09,premium,CH,referral,6d5286fef83b1d22a787b70dcff13c84993d19e4afcdee655e0e972ea7126bfb
u_02270,2026-03-29,free,CH,referral,0e78a7b43b15a77fffe631b5ed371d481ee778c25fedde49e92f457d6c20baa9
u_02271,2025-11-14,premium,AT,organic,1d987065eb9b9b2f9d06d4c32ec36617faa0700bdb4b947ee2de341fe1cab554
u_02272,2025-11-02,premium,CH,paid_search,15ab39136bc6bf2731720295e585d5f985171f0f17cd45e0caa046a7e1902885
u_02273,2026-01-20,free,CH,paid_search,a8a219a74779ed3576c23efbec908511608d2fdb051092487fb37ff1bdadc69c
u_02274,2026-03-09,free,CH,paid_social,7c4eea49908588896a99bd396b94f6de64c081992f5674788e3ff85a4e9ab8cb
u_02275,2026-03-29,digital,DE,organic,859fd0082d1ad6884ccd51b5515a073186612bb4970eb57fe67eaf65834d8210
u_02276,2024-11-27,digital,CH,paid_social,20ecfec092597c26f14b263f7bd4d2e1de515378cc7a2bc1f4c16f6e65bb86e3
u_02277,2025-09-27,free,FR,direct,ec08855732e58ffa20ecfc2c78cd0f9ae56f582ab81f194f242d56b6a3ba7a4f
u_02278,2025-02-26,digital,CH,paid_search,1e523f2c1c605a5f60e9ba36a16e3387d6c1ac8facc78b76e20e409da2ebeb9e
u_02279,2026-03-22,digital,CH,paid_search,0a525bc2f6e844c827eec71305b027e53ef38be56f7f87715a6b54c67adf1ecc
u_02280,2025-11-27,digital,CH,organic,2c7c00d09378f90175d929b1402cec3da781b09f73b0ab5fdece12f44b3ed97a
u_02281,2025-07-23,digital,CH,organic,0fa3d7385a232efdab0307870f4b481e41b2ecac0151d9fa7fc10fdebef2b6d2
u_02282,2025-02-06,free,FR,direct,12376732a27a6ec2b131e1c4fcd531c684acd69fd7a00fff6cd52e7a671c2802
u_02283,2025-05-26,free,FR,direct,0d534157746f31b4f87e18b98e8c2db4ebab9e00b5830640383b30f933420c3e
u_02284,2026-01-03,free,CH,organic,15db16bf3f30418a71facd4793ca3ed925f22ac3ea8c0532a675db6a4f2e6c8e
u_02285,2025-02-18,premium,CH,direct,6f0649805a461f36f22e4fa256902f71a36ce6098cf80d0a51d64e6f8476df19
u_02286,2025-01-03,premium,CH,organic,ec4efb7ec5305bad8ece89669d8c923f57ff4c46f92fc286de3b7700b806a52d
u_02287,2026-04-11,digital,CH,paid_social,3c1550e12a7749c288b55eedf1f0388fb31d636d36c63ed23afe054a68c201f1
u_02288,2026-01-23,free,DE,paid_social,bcfe2b9b2e6cf76fba4a8d4414434d7c9b45080f4fe7eca3f6525aef962adaea
u_02289,2025-02-15,digital,FR,paid_search,661be4ca11e34e104848b70c4e66a017eef43f2765e65677bb995feda5702b1d
u_02290,2025-04-22,free,CH,paid_social,7d2ee16894deb0e85782a98734ea89f71db349837c6fb8b8d8dfd31fb1a52b93
u_02291,2026-06-10,free,CH,paid_social,4d5a5d2ccfcca1e2c480fb278b0ac4f37eea9f2643483f7bfa7ce559a62b1429
u_02292,2026-01-05,free,DE,organic,8c30d3a9089c1b770205ae01a14efcb9849e123c9511813a3058c8c34c81bdf8
u_02293,2025-10-31,digital,CH,direct,9721ded9634aa4661c7921d0d18636ce69bc7518ea5cffaf1edd2c148ee71d65
u_02294,2025-05-03,free,CH,organic,b83f7820d907927adad0257c67e0e3bd55f9dfc6f85dddab78d5f3721d96dff0
